names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity	description	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20	CCA1_ZT02	CCA1_ZT14	LHY_ZT02	TOC1_ZT15	PRR5_ZT10	PRR7_ZT12	PRR9_ZT??	PHYA_ZT00	PHYB_ZT00	CRY2_ZT08	FHY1_ZT04	LUX_ZT10	LUX_ZT12	PIF3_ZT08	PIF4_ZT04	PIF5_ZT04	ELF4_ZT10	ELF3_ZT00	ELF3_ZT04
AT2G39970	-3564.47119140625	1705.77025645494	peak0	trough8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Mitochondrial substrate carrier family protein	9.0031172966387	8.42590785292488	8.37452737607982	8.51858995165856	8.88482275325457	8.8113580428292	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT2G39920	-3685.18823242188	4064.36852305651	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	HAD superfamily, subfamily IIIB acid phosphatase 	4.37576202490523	6.76935247807274	9.53847419108593	8.3788059034777	7.45403994927229	6.96687465999631	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G40020	-3118.14868164062	1649.67552989244	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Nucleolar histone methyltransferase-related protein	8.352613056887	7.78664484334621	7.53088640930214	7.50919878014044	7.68605410645194	7.99986069361159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G39890	-2718.54736328125	1850.76464122057	peak0	trough16	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	proline transporter 1	8.70983539228128	8.62154333995751	8.39948670964845	8.40801684567656	8.33638489682773	8.57441625909335	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G40000	-3081.49487304688	1787.76512950182	peak0	trough12	0	1	1	1	0	0	1	1	1	0	0	0	1	1	0	0	8	0	0.892857142857143	0.00017307026652821	0	3	ortholog of sugar beet HS1 PRO-1 2	9.34800552578654	6.91025215031843	6.38255769183619	6.29068733264293	6.67428052453148	7.17270047393397	0	0	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0
AT2G39930	-3111.70385742188	4399.74987071276	peak8	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	isoamylase 1	9.03934280331654	9.66505172716474	9.72784384782648	9.3433864663805	9.35559596786758	9.37968513863295	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0
AT2G40070	-3683.796875	4145.78551524401	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	2.4.1.5 - Dextransucrase / Sucrose 6-glucosyltransferase (1 of 1)	7.01400298735187	7.19341213706846	7.39529644940715	7.26800864639069	7.23127073771161	7.19682564874152	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G40010	-3492.68359375	4094.50914805651	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Ribosomal protein L10 family protein	6.98752564789609	7.31127334684038	7.47267936412117	7.42117157170728	7.43685891971643	6.96537787457768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G39940	-3134.43994140625	1228.60192149401	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	RNI-like superfamily protein	8.10753188858793	7.71247137757242	7.42348181626159	7.77175192873269	7.54911433662717	7.75026465181612	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G39980	-2119.35107421875	2900.77062266588	peak4	trough16	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	HXXXD-type acyl-transferase family protein	6.41037225115019	6.51391389089486	6.11313228622652	6.29896774281904	6.04025834387739	6.08111877449111	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G34660	-3770.73901367188	1146.11595957994	peak20	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	multidrug resistance-associated protein 2	8.73724090042015	8.80879253880141	7.69086850896147	8.67035423577715	8.89467175265478	8.97640106007471	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G34770	-3475.8525390625	1704.84813731432	peak0	trough12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	fatty acid hydroxylase 1	10.2436929800061	9.33697776598842	9.34889849906791	9.225198738874	9.98563086366431	9.99412736336402	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G34710	-3210.51879882812	1412.71239512682	peak0	trough8	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	1	5	0	1	0.00017307026652821	0	3	Homeobox-leucine zipper family protein / lipid-binding START domain-containing protein	8.07675007539155	7.83855418056066	7.39443586329298	7.5895708305947	7.83325445834782	7.95522219912363	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0
AT2G30060	-3286.7314453125	4029.01207774401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Pleckstrin homology (PH) domain superfamily protein	9.49413236244533	9.83208243994697	9.99243308080411	9.93346785379987	9.56965955050233	9.5739625217939	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30070	-3918.35546875	2099.15123790026	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0.00017307026652821	0	4	potassium transporter 1	8.04799129970089	7.46654338341375	7.69149381677965	7.88510831103917	8.43451422060068	8.09531836005371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
AT2G30150	-3391.74609375	1150.35472911119	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	UDP-Glycosyltransferase superfamily protein	9.0495628760778	8.62213049698219	8.23849490318308	8.78385292998758	8.56647707325586	8.77856308672469	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G23670	-2883.83569335938	3788.79918711901	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	homolog of Synechocystis YCF37	10.5463363152626	11.141802002865	10.9696294902477	11.0031067267806	10.2758517731428	10.5771580851041	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G23810	-3605.06005859375	1721.94176524401	peak0	trough8	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	tetraspanin8	9.35099092402026	8.8559475144743	8.79908609013056	8.97787530214233	9.18353601941705	9.12347942069954	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0
AT2G23680	-4017.13110351562	2682.03087657213	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Cold acclimation protein WCOR413 family	6.41042510448942	5.90320691539903	6.30984419979932	6.79306995086599	6.78367192945735	6.54172009457717	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G19400	-2722.53491210938	2331.92809336901	peak0	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	AGC (cAMP-dependent, cGMP-dependent and protein kinase C) kinase family protein	6.13017272121332	5.95718193967558	5.99402695155312	5.86075511054143	5.77474122987919	5.95354792176007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G19450	-4090.93017578125	3594.06383555651	peak8	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	membrane bound O-acyl transferase (MBOAT) family protein	6.99243054255113	6.35480433821659	9.42031141294206	8.83150463734431	8.64038027009613	8.34456520572081	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G02570	-3985.6689453125	3909.72740977526	peak8	trough0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	nucleic acid binding;RNA binding	7.86246202867163	7.95071261314781	8.92131085721956	8.55960658789165	8.48418648561644	8.40608585718344	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT2G23150	-2556.98291015625	3169.20641368151	peak4	trough16	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	natural resistance-associated macrophage protein 3	7.55041666390722	7.86066516784112	7.60353341237387	7.35285645215263	7.01014779763084	7.22499615748895	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G22980	-2776.95190429688	4710.84410899401	peak8	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	serine carboxypeptidase-like 13	8.24445132027109	8.14741144758982	9.25532344082258	8.16226355047067	7.63356330581612	8.06594931570651	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G22990	-2464.5654296875	1835.29882090807	peak0	trough12	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	4	0	1	0.00017307026652821	0	3	sinapoylglucose 1	11.4905239701225	11.2889220103604	11.1058421736815	9.58951196544799	10.615321157355	11.1276541671315	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
AT2G23130	-3134.27416992188	1569.06945079088	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	arabinogalactan protein 17	7.16420950449535	6.37267022704277	5.7817370384901	5.75167139514216	6.33633844264757	6.74338246096693	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G23070	-3199.1201171875	1745.62828868151	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Protein kinase superfamily protein	11.0138027472482	10.6072555010368	10.5394133788367	10.4765096844279	10.677682412607	10.7796121029979	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G44130	-3076.61962890625	1677.72802012682	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	Galactose oxidase/kelch repeat superfamily protein	9.25615994037251	8.09899634288985	7.70931729514837	7.20549323164095	7.88017903779809	8.64796818961784	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G44100	-4030.369140625	3758.27233165026	peak16	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	guanosine nucleotide diphosphate dissociation inhibitor 1	10.720278616938	10.8261803243364	10.9090893131202	10.9073412718531	10.9468546116137	10.8773555122352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G43900	-3436.45874023438	1572.81993907213	peak0	trough8	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4	Endonuclease/exonuclease/phosphatase family protein	6.95353641732648	6.40653360439783	6.17931419149722	6.28440597743095	6.79300424156257	6.67341730089944	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1
AT2G44080	-2624.82373046875	1449.05187266588	peak0	trough12	0	1	0	1	0	0	1	0	0	1	0	0	1	0	0	0	5	0	0.8	0.00017307026652821	0	3	ARGOS-like	7.54555474216586	7.29441123924484	6.72303321154047	6.30403116384049	7.3118412782061	6.9115641665361	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0
AT2G02590	-3426.69848632812	3869.03722422838	peak12	trough0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	PF06695 - Putative small multi-drug export protein (Sm_multidrug_ex)  (1 of 1)	7.35767400001788	7.58864922714488	7.66246123858811	7.77771402759067	7.57342265356016	7.4407414971152	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G30930	-3646.05126953125	1708.68297618151	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	0	1	0.00017307026652821	0	4	NA	9.0568514218476	7.62611548474318	8.12272959941826	7.70401711156459	9.19370506524758	8.86058143499225	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
AT2G30980	-3534.33349609375	1860.95262950182	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	SHAGGY-related protein kinase dZeta	10.0691954561161	9.53482142151023	9.68164441234205	9.64297125630636	9.98783906516133	9.90641276906013	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G30990	-4434.3466796875	3994.92760508776	peak8	trough0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	4	0	0.666666666666667	0.00017307026652821	0	3	Protein of unknown function (DUF688)	6.40945022750925	6.89302238704439	7.62359845678023	6.84983394239627	7.49937637688205	7.15278422195277	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1
AT2G30890	-3723.18359375	1693.59276622057	peak16	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Cytochrome b561/ferric reductase transmembrane protein family	6.95991438934938	6.699761720391	6.65621401417498	6.78823214891406	6.96156991614428	6.92815267412555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G37570	-2190.08276367188	1967.68615000963	peak4	trough12	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4	HSP20-like chaperones superfamily protein	8.13581082473684	8.35038414607698	8.10149660753337	7.86184788691091	8.01365481098595	8.2358266473449	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT2G37580	-3590.33618164062	3947.19908946276	peak8	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	RING/U-box superfamily protein	5.79835683218732	6.18388842317978	6.61303028214902	6.60519990329148	6.24225089282959	6.10582976035969	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G37560	-3276.70288085938	4070.98619883776	peak12	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	origin recognition complex second largest subunit 2	5.74821471653069	6.1855341057801	6.24381191066627	6.24487579024152	6.08339404865263	5.66742197518935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G37660	-3808.14965820312	3715.36705821276	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NAD(P)-binding Rossmann-fold superfamily protein	12.22929596352	12.2924795530785	12.4923968520146	12.5559285567758	12.4076742046559	12.3807858987816	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G37585	-3344.8798828125	4361.15856211901	peak8	trough0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	6.68976726001708	6.99670524161126	7.2505149840145	6.89952611134269	6.86946212492345	6.79234429122202	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G37540	-3888.57568359375	2630.28746836901	peak12	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NAD(P)-binding Rossmann-fold superfamily protein	9.25450102034285	8.21483135092684	9.12464347969614	9.41224390648961	9.39874655404475	9.34359314162217	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G37710	-3314.6708984375	3853.99279063463	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	receptor lectin kinase	9.12106856166	9.92285467089103	10.2126720022058	10.5838919922059	9.31218956969808	9.20220728847276	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G37650	-4067.662109375	1662.21154063463	peak0	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	GRAS family transcription factor	6.42270413227761	5.98592233602415	6.00994853554195	6.4078155604955	6.19339081077401	6.35839305734479	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT2G30870	-4037.0087890625	3426.96227305651	peak16	trough0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	6	0	1	0.00017307026652821	0	3	glutathione S-transferase PHI 10	11.2273124770888	11.4670732778342	12.1934678237378	12.4778294538091	12.6931748045442	12.1305374870798	0	0	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0
AT2G30860	-3642.65502929688	3903.17614024401	peak12	trough0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	glutathione S-transferase PHI 9	12.3363356525016	13.0445472077394	13.515531125491	13.6044896685624	13.1511696367874	13.0231768511973	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G31040	-3773.11889648438	3778.99303477526	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	ATP synthase protein I -related	10.6080764708873	10.9921357936833	11.6173654609105	11.7700720921444	11.4077633175959	11.2295629144519	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G23470	-3257.01538085938	4046.60338633776	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Protein of unknown function, DUF647	6.46729684870291	6.79166041688269	6.84626294209887	6.82195204825197	6.68259187141237	6.4247962871288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G38160	-3312.724609375	4237.36364024401	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	NA	5.72601302750476	5.99840904241943	6.13494673901137	5.98401639925456	5.83498131385115	5.8947215140419	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G38290	-4117.59521484375	2517.68688243151	peak16	trough4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	ammonium transporter 2	8.27084424778812	7.91607369774405	8.29612610041255	8.46287981598761	8.99175704904904	8.54369091689378	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G38090	-4047.28076171875	2171.98546641588	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Duplicated homeodomain-like superfamily protein	6.07309302756798	5.71177091696291	5.72512166156367	6.21269000536292	6.3027458411813	6.22375439679964	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G23460	-3725.50927734375	1724.16368907213	peak0	trough8	0	0	0	1	0	0	1	1	0	1	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3	extra-large G-protein 1	8.34544231765864	7.90174825666976	7.79718053711819	8.10493456596225	8.32787789090252	8.30429134176183	0	0	0	0	1	0	0	1	1	0	1	0	0	0	1	1	0	0	0
AT2G23420	-3076.736328125	1450.67064707994	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	nicotinate phosphoribosyltransferase 2	8.90487529282728	8.35433679863157	7.45910302608579	7.95454798524449	8.04877544903133	8.49707931148417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G23380	-3266.7802734375	1825.22557872057	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	SET domain-containing protein	7.27944699571506	6.99030389801911	7.06942133523882	6.90140778961033	7.17329895545074	7.20300109794051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G23620	-3040.42993164062	1350.60570567369	peak20	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	methyl esterase 1	6.60164950351108	6.54383996353463	6.29656462909227	6.20007284458591	6.50817696361737	6.65277721683081	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G32560	-3233.361328125	1479.57616465807	peak0	trough8	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3	F-box family protein	8.91204157864592	8.37385480106939	7.77022867953012	8.00106383329159	8.4208139627107	8.56474211204608	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1
AT2G41430	-4210.56005859375	3119.39342540026	peak16	trough4	0	1	1	1	0	0	1	1	1	1	0	0	1	1	1	0	10	0	0.711111111111111	0.00017307026652821	0	3	dehydration-induced protein (ERD15)	11.6327466764307	11.2547476778944	12.0438921251127	11.9248328365962	12.1706677992191	11.9693734267859	0	0	1	1	1	0	0	1	1	1	1	0	0	0	1	1	1	0	0
AT2G41490	-3698.97192382812	2041.77233165026	peak0	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	UDP-glcnac-adolichol phosphate glcnac-1-p-transferase	8.408252844881	7.8272345577693	7.99543306017381	8.28888709520816	8.23393781079824	8.21337049614658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G38170	-3458.87255859375	1571.26708262682	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	cation exchanger 1	12.878224793428	12.2765476024888	11.9550388850725	12.0434931104265	12.7476249908616	12.6708280564963	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G38120	-3182.73315429688	1625.98363536119	peak0	trough8	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	4	0	1	0.00017307026652821	0	3	Transmembrane amino acid transporter family protein	10.4796602348557	9.88702819092856	9.61597143143656	9.67707484053455	9.91362759671813	10.063691672988	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT2G38270	-3993.86694335938	3563.76207774401	peak16	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	CAX-interacting protein 2	9.80533266701306	9.91477645123918	10.1116327594908	10.147512403651	10.2393951517652	10.0537563468995	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G41180	-3619.22412109375	3600.73522227526	peak12	trough0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3	VQ motif-containing protein	8.44917723724912	8.70875938415204	8.92831240855054	9.39650229009197	8.95035458967477	8.73098316121063	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT2G41100	-3853.02612304688	1743.50072520494	peak16	trough8	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	6	0	0.866666666666667	0.00017307026652821	0	3	Calcium-binding EF hand family protein	10.7374370381554	9.35324643036204	9.03156251018564	9.85837203968703	11.2578460095335	10.7516590182408	0	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0
AT2G41190	-3079.0341796875	3888.41979258776	peak12	trough20	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Transmembrane amino acid transporter family protein	7.19582267909079	7.95854724028764	7.80758550110314	7.97788610003389	7.20154633710441	7.05890899961637	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G40960	-2475.037109375	2396.80992930651	peak0	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Single-stranded nucleic acid binding R3H protein	7.72511131860759	7.67538703601758	7.55741152969717	7.2399865802879	7.05690388335725	7.52778086068581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT2G40970	-2572.70166015625	2309.02281993151	peak0	trough12	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	0	5	0	1	0.00017307026652821	0	3	Homeodomain-like superfamily protein	7.22739925968147	7.20043426342532	6.96165395454321	6.72353428785411	6.74129965064003	6.84711763008439	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	0
AT2G41090	-3552.212890625	3750.51769297838	peak12	trough0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	4	Calcium-binding EF-hand family protein	11.7989354409019	12.5682742421741	12.8486908781568	13.4911682409349	12.8762055006776	12.2768509706095	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
AT2G41070	-3674.73706054688	1768.06469004869	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	Basic-leucine zipper (bZIP) transcription factor family protein	4.99136333388196	4.5722471699088	4.56890147782234	4.76300857456	4.94038172373386	4.9825865061164	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1
AT2G41010	-3130.73071289062	1513.02733653307	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	calmodulin (CAM)-binding protein of 25 kDa	7.4048058680529	6.31552868037165	5.73039310014463	6.17454500999746	6.14648474708021	6.59651243837634	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT2G41080	-4003.09814453125	3233.11046641588	peak12	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Tetratricopeptide repeat (TPR)-like superfamily protein	7.51132247144004	7.28823855035679	7.55524367986589	7.74699410509423	7.61562475687148	7.49161030036145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT2G41110	-4626.701171875	1374.60753672838	peak16	trough8	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	6	0	0.666666666666667	0.00017307026652821	0	3	calmodulin 2	7.64085132839721	7.59185071617343	7.23437901517135	7.56969220181175	8.0663155632465	7.49059763475408	0	0	0	1	1	0	0	1	0	1	1	0	0	0	1	0	0	0	0
AT2G41120	-2642.3427734375	1814.08715098619	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	PF03745 - Domain of unknown function (DUF309) (DUF309)  (1 of 1)	8.6814018559209	8.67956291355629	7.58813845473941	7.57745633422406	7.63769130235114	8.34362822969692	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT2G32480	-3814.71411132812	3401.86119883776	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	ARABIDOPSIS SERIN PROTEASE	10.6714815480181	10.9445197336815	11.0540054790502	11.4047888634521	11.3121942421207	11.1286153186925	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
